date,time,run_by,nruns,system,species,scenario,Item,Group,Mean,StDev,Min,Q1,Median,Q3,Max
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Juvenile Male,853319244.960086,425074467.732192,-431482098.355421,548607158.910177,825587763.227237,1132846350.66655,2610862799.18521
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Adult Female,4289217518.99092,946603983.630857,1849575284.98083,3603383032.58516,4222210735.57104,4896814964.7306,7896017648.17896
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Adult Male,11889190483.4482,1500886601.22039,7504408233.06081,10833821890.2355,11867233753.452,12919541448.0516,17266459261.102
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Overall,17075847669.9342,2946056103.20127,7191081270.29358,15040932597.1208,17045890330.0356,19077198257.8662,28862747625.0069
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Neonatal Combined,365470080.232675,692971868.172257,-1949140078.10863,-119185271.582319,356090183.084319,843271264.691207,3159625090.83258
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Juvenile Combined,531969587.262377,747689661.263792,-2025737437.39198,15474133.523079,514847877.842139,1037581796.66316,3218932345.14119
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Adult Combined,16178408002.4392,1917004701.08159,10107310024.7333,14842270082.4579,16115687847.3412,17461874885.0897,24028308384.8373
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Female Combined,3644564471.81451,1434849272.01778,-913264843.677855,2656296662.37887,3602246143.83481,4592344972.35982,9416859359.01177
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Herd Increase plus Offtake,Male Combined,13431283198.1197,1900624031.28468,7247219894.84434,12112513915.0808,13406540136.2056,14685145519.5733,20353472727.0066
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Neonatal Female,48048406.0454024,8740232.28402201,13855714.5129682,42043754.7934836,47719021.5841364,53782298.1721188,84858961.3030915
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Neonatal Male,42810482.5439051,7855136.99719494,12380813.9594043,37398036.559596,42472431.3088745,47875973.5564809,75914205.4694301
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Juvenile Female,87467271.1452362,5679582.95677585,67931593.3155238,83501136.3502965,87399319.7050139,91383740.9607405,107429785.620348
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Juvenile Male,68770138.547137,4825981.41381455,52905444.000359,65405831.2645126,68667977.2762296,72044660.7372057,85991310.7792327
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Adult Female,892297996.613525,10230385.6644839,859216581.055911,884974103.666891,892056360.360665,899428856.919353,933962542.21576
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Adult Male,362698640.283842,4351662.75124628,344291636.325413,359664540.022015,362609630.506039,365701304.885432,378191361.313644
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Overall,1502092935.17905,28957368.8652891,1402193251.19009,1482186554.62819,1501202677.00219,1521445002.56878,1615469594.78799
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Neonatal Combined,90858888.5893074,16591428.6269722,26236528.4723725,79441166.8322425,90189320.201197,101635693.168814,160773166.772522
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Juvenile Combined,156237409.692373,10489478.0372277,120837037.315883,148914271.529842,156086183.339381,163412713.893414,193421096.399581
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Adult Combined,1254996636.89737,13005116.9479118,1206680267.99047,1245854245.4612,1254805607.78896,1263840114.22784,1306732577.75917
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Female Combined,1027813673.80416,17096487.0827474,969100161.07195,1015945332.42494,1027386742.46396,1039213045.72987,1094121956.03523
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Manure,Male Combined,474279261.374884,12940766.5228993,427838117.517967,465381345.747356,473990901.038724,482600750.526549,525168085.340081
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Neonatal Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Neonatal Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Juvenile Female,6857633.32201645,238975.156241585,5962025.71287465,6691428.44229532,6861047.32379634,7026425.14920703,7679727.15660236
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Juvenile Male,5195766.60637734,220678.653490231,4373220.18114027,5044406.32289642,5197100.25915599,5348216.00076057,5974988.83449599
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Adult Female,14530119.6617941,2726598.40173258,7217986.8166184,12323245.9831527,14665075.6952211,16704353.8293341,20656752.598406
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Adult Male,5854142.82460075,943850.278795828,3604410.85509592,5121091.15604856,5837484.10268794,6552491.07032801,8222317.87400852
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Overall,32437662.4147886,2932546.51139922,23386287.1584232,30303084.4544268,32585314.1256434,34653742.9937274,39896376.2752729
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Neonatal Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Juvenile Combined,12053399.9283938,458915.566258454,10335245.8940149,11735585.4974013,12058158.627277,12375189.2328819,13654715.9910984
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Adult Combined,20384262.4863948,2898758.0826648,12181911.9749534,18280186.214818,20588361.1194053,22615502.1663243,27050303.2423255
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Female Combined,21387752.9838105,2732523.20393385,13875942.8455929,19199765.2155712,21533108.8237865,23579353.6949069,27831927.1820238
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Hides,Male Combined,11049909.4309781,978453.870611277,8602559.45958222,10304737.9359357,11016688.8615844,11798763.403757,13844074.2052674
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Neonatal Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Neonatal Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Juvenile Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Juvenile Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Adult Female,2919256531.49543,154624065.988776,2401592903.98527,2810647117.72573,2931208643.41043,3038215494.75432,3284033780.73332
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Adult Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Overall,2919256531.49543,154624065.988776,2401592903.98527,2810647117.72573,2931208643.41043,3038215494.75432,3284033780.73332
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Neonatal Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Juvenile Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Adult Combined,2919256531.49543,154624065.988776,2401592903.98527,2810647117.72573,2931208643.41043,3038215494.75432,3284033780.73332
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Female Combined,2919256531.49543,154624065.988776,2401592903.98527,2810647117.72573,2931208643.41043,3038215494.75432,3284033780.73332
2023-08-29,14:35,AL,10000,Past,G,Current,Value of Milk,Male Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Neonatal Female,-275254983.433296,356441274.218871,-1587631689.31251,-523625139.388021,-277903138.713999,-30265803.6233201,1036521486.85147
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Neonatal Male,731583952.255279,349454165.651489,-407921732.766273,485612250.136359,721841909.205042,964843359.604884,2312984048.65898
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Juvenile Female,-227024753.230457,359718773.161002,-1561636044.15,-467867250.369025,-218191433.619251,20627623.8761092,1187932229.65642
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Juvenile Male,927285150.113601,428201465.995635,-368175360.614675,620339317.842545,900427169.392604,1209306709.34718,2698480475.91967
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Adult Female,8115302166.76166,987775301.465243,5417720039.91559,7400520860.54787,8056553198.88366,8758977470.82663,11926564517.9335
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Adult Male,12257743266.5567,1502300100.51711,7868454580.70325,11201937862.4993,12234015325.1812,13287784461.324,17638352080.2943
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Overall,21529634799.0235,2983419368.61861,11349753268.5522,19470288460.8714,21503444435.8552,23557372559.0727,33472196807.9497
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Neonatal Combined,456328968.821983,700906772.085519,-1888878519.80539,-34800479.8180658,445957416.71252,935425456.626967,3291907872.49706
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Juvenile Combined,700260396.883144,754884185.677519,-1889579049.8778,177355948.493546,682072611.411352,1212532235.57593,3409075087.50247
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Adult Combined,20373045433.3184,1941953502.55015,14083072100.8212,19021774800.5049,20324813664.3378,21652894790.776,28332350737.589
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Female Combined,7613022430.09791,1475932577.52528,2788336245.95389,6594194002.31509,7571859724.35147,8590828582.98786,13522005318.1102
2023-08-29,14:35,AL,10000,Past,G,Current,Total Production Value,Male Combined,13916612368.9256,1907760687.2608,7687150840.9314,12594561282.7303,13888295881.0382,15177254676.2738,20872670151.4464
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Neonatal Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Neonatal Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Juvenile Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Juvenile Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Adult Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Adult Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Overall,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Neonatal Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Juvenile Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Adult Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Female Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Feed Cost,Male Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Neonatal Female,1060010918.15174,205773863.599066,536680844.573421,903389056.457099,1040457661.09036,1195496064.93893,1871670365.80144
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Neonatal Male,944464064.262938,184782551.868118,462204014.539655,804546020.278113,926986166.900557,1066368942.18471,1680067640.70809
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Juvenile Female,963138729.002367,172679013.955651,573950866.594853,830215107.580216,946351189.918811,1079455119.23816,1593020970.76935
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Juvenile Male,757268685.269961,137375527.306507,433182019.835536,652266436.580344,743929410.737362,849752903.346048,1270079616.75927
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Adult Female,6549587781.793,1140449117.47719,4304420317.05986,5668134605.94017,6447972297.54994,7322507939.21792,10258352558.2708
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Adult Male,2662259021.77068,463746665.494367,1733268828.286,2304867647.80663,2618094439.62336,2978700903.30403,4142953587.00622
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Overall,12936729200.2507,2271227830.77501,8259675505.57256,11190456533.444,12714776577.8233,14482494715.2987,20809162294.6214
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Neonatal Combined,2004474982.41468,390474298.654946,998884859.113076,1708152257.04387,1967777390.92702,2262216039.46938,3551738006.50954
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Juvenile Combined,1720407414.27233,309958308.871929,1007132886.43039,1483182768.10406,1690243359.25271,1929793662.11648,2863100587.52862
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Adult Combined,9211846803.56368,1603442142.6745,6047398955.54548,7970390088.95164,9066810770.15375,10296395225.743,14394323700.5832
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Female Combined,8572737428.9471,1500499692.80712,5545613892.78312,7420528649.24004,8438446873.30532,9592128124.77033,13723043894.8416
2023-08-29,14:35,AL,10000,Past,G,Current,Labour Cost,Male Combined,4363991771.30358,772901988.743422,2664838910.42782,3767519937.18702,4288580266.34147,4888153415.01452,7086118399.77975
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Neonatal Female,6694870.46088702,731249.311102865,4555872.02408039,6174301.53666258,6676132.9969686,7200622.88692931,9104018.81038348
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Neonatal Male,5964965.58409984,666063.183106977,3923639.83278107,5492217.68574438,5945627.89883544,6417974.9479722,8177803.26525563
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Juvenile Female,6083198.10503282,495159.8553764,4770651.49448942,5701924.01528456,6076594.27130233,6460746.40964498,7519884.05207957
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Juvenile Male,4782833.2078737,409510.252307901,3657759.69561916,4477931.33440367,4776044.58799647,5086328.23553557,6024138.982828
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Adult Female,41368187.6488131,2903755.95564691,35722759.2169965,38852066.4021416,41464880.4518349,43853227.8550948,47325811.7080405
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Adult Male,16815308.7570781,1182965.75672516,14400415.875119,15798529.9444546,16845202.7147033,17832844.4696229,19220226.4178756
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Overall,81709363.7637846,5991298.75978493,67343288.600168,76747659.7049861,81829579.6005577,86569528.5865763,96810135.6894838
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Neonatal Combined,12659836.0449869,1396473.05141262,8479511.85686146,11666058.6654034,12618717.7590848,13616175.1497207,17281822.0756391
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Juvenile Combined,10866031.3129065,903604.000769176,8428411.19010858,10180125.8192006,10854210.399986,11550055.6458071,13544023.0349076
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Adult Combined,58183496.4058912,4075202.57433228,50123175.0921155,54651680.2753365,58310918.6776984,61672600.3295575,66321163.7842392
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Female Combined,54146256.2147329,3907224.15039334,45145337.8195476,50835577.6789748,54231893.0553876,57368020.2922531,63772091.253108
2023-08-29,14:35,AL,10000,Past,G,Current,Health Cost,Male Combined,27563107.5490516,2113952.78145124,22197950.7806203,25883219.9354201,27565720.3769061,29212128.9351733,33409356.331493
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Neonatal Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Neonatal Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Juvenile Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Juvenile Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Adult Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Adult Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Overall,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Neonatal Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Juvenile Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Adult Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Female Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Capital Cost,Male Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Neonatal Female,2931658,0,2931658,2931658,2931658,2931658,2931658
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Neonatal Male,1974212,0,1974212,1974212,1974212,1974212,1974212
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Juvenile Female,2563862,0,2563862,2563862,2563862,2563862,2563862
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Juvenile Male,1533797,0,1533797,1533797,1533797,1533797,1533797
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Adult Female,15741790,0,15741790,15741790,15741790,15741790,15741790
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Adult Male,5555576,0,5555576,5555576,5555576,5555576,5555576
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Overall,30300895,0,30300895,30300895,30300895,30300895,30300895
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Neonatal Combined,4905870,0,4905870,4905870,4905870,4905870,4905870
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Juvenile Combined,4097659,0,4097659,4097659,4097659,4097659,4097659
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Adult Combined,21297366,0,21297366,21297366,21297366,21297366,21297366
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Female Combined,21237310,0,21237310,21237310,21237310,21237310,21237310
2023-08-29,14:35,AL,10000,Past,G,Current,Infrastructure Cost,Male Combined,9063585,0,9063585,9063585,9063585,9063585,9063585
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Neonatal Female,1069637446.61263,206018638.092388,544168374.597501,913074763.419339,1050143002.92105,1205396056.75761,1881472294.31188
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Neonatal Male,952403241.847038,185015994.400555,468101866.372436,812358299.392676,934800603.916038,1074337303.52589,1688208814.25132
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Juvenile Female,971785789.1074,172738628.002064,581386985.025757,838687213.427706,955026527.534967,1087950953.0104,1601432275.35217
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Juvenile Male,763585315.477835,137440977.105596,438393089.586107,658408504.243246,750325391.933784,856073067.659414,1276275447.57482
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Adult Female,6606697759.44181,1140455366.0149,4356534116.08775,5725672467.79722,6504418390.18545,7379802671.4966,10311749299.8876
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Adult Male,2684629906.52776,463750918.441935,1756092652.59067,2327496285.98144,2640934677.33375,3001290332.78317,4165780048.52424
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Overall,13048739459.0145,2271457289.56633,8360092606.40385,11303052218.4478,12828960727.1335,14595381315.0577,20915846604.496
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Neonatal Combined,2022040688.45967,390951635.404827,1012270240.96994,1725026704.85923,1985095529.86231,2280503788.90561,3569681108.56319
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Juvenile Combined,1735371104.58523,310082286.965815,1019780074.61186,1498263218.13705,1704832931.80993,1945021949.89804,2877707722.92698
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Adult Combined,9291327665.96957,1603443379.01809,6128945479.12424,8050996143.15638,9147981521.51263,10378021276.9433,14468457773.0058
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Female Combined,8648120995.16184,1500598271.37374,5623366777.31757,7497413460.64741,8514220727.51519,9667429777.37337,13794653869.5516
2023-08-29,14:35,AL,10000,Past,G,Current,Total Expenditure,Male Combined,4400618463.85263,773058931.631083,2696524255.01447,3804978233.85086,4324928421.74888,4925273580.52177,7121192734.9444
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Neonatal Female,-1344892430.04592,324925402.881397,-2540689009.36983,-1571517888.54502,-1352608477.86283,-1125044320.73365,-132835531.372022
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Neonatal Male,-220819289.591759,314937706.488667,-1196075691.21079,-442310888.772969,-233500340.733852,-13306827.9172829,1164483328.35694
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Juvenile Female,-1198810542.33786,360629785.9098,-2491485014.61396,-1441586107.7947,-1194519341.71204,-951204755.457542,73314206.3839423
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Juvenile Male,163699834.635766,415107036.75818,-976087439.388985,-130966960.089032,134522640.164033,433690328.186191,1850502657.68404
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Adult Female,1508604407.31985,1475932326.50599,-3787147062.09162,511127179.428248,1539763536.62858,2519999559.78694,7006899182.48569
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Adult Male,9573113360.02893,1556382976.42172,4490129992.11488,8486071059.65483,9563244958.18086,10638182142.1074,15651983833.6442
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Overall,8480895340.009,3519869227.82163,-4685463812.0314,6068532379.77851,8472565228.04408,10916822586.3582,22460508472.8129
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Neonatal Combined,-1565711719.63768,634274911.38507,-3616163125.46721,-2012710671.74157,-1588101272.78104,-1140394917.06856,985240864.581778
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Juvenile Combined,-1035110707.70209,739936467.908187,-3395269562.83041,-1541893488.6045,-1058037451.68275,-538751440.655286,1688585491.7623
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Adult Combined,11081717767.3488,2473325417.07123,2178422390.33951,9369567970.43718,11097497395.2001,12814167097.38,20857194607.9389
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Female Combined,-1035098565.06393,1994971191.90678,-8097819380.48779,-2372047976.21984,-1008231450.19644,342262007.906944,6613799625.31055
2023-08-29,14:35,AL,10000,Past,G,Current,Gross Margin,Male Combined,9515993905.07294,1955175690.92188,2519636963.19982,8174559208.48053,9496577008.99953,10836762054.3543,17333866225.5356
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Neonatal Female,11327029.1779042,3935597.00303688,4370677.53925626,8455032.62062124,10640612.0133083,13480309.655453,30555297.4687916
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Neonatal Male,11327029.1779042,3935597.00303688,4370677.53925626,8455032.62062124,10640612.0133083,13480309.655453,30555297.4687916
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Juvenile Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Juvenile Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Adult Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Adult Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Overall,22654058.3558083,7871194.00607375,8741355.07851251,16910065.2412425,21281224.0266166,26960619.3109059,61110594.9375833
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Neonatal Combined,22654058.3558083,7871194.00607375,8741355.07851251,16910065.2412425,21281224.0266166,26960619.3109059,61110594.9375833
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Juvenile Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Adult Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Female Combined,11327029.1779042,3935597.00303688,4370677.53925626,8455032.62062124,10640612.0133083,13480309.655453,30555297.4687916
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Births,Male Combined,11327029.1779042,3935597.00303688,4370677.53925626,8455032.62062124,10640612.0133083,13480309.655453,30555297.4687916
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Neonatal Female,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Neonatal Male,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Juvenile Female,7862643.68614041,2045491.44676008,4196680.55170248,6367152.87219394,7516271.71719499,8997148.63461947,17644273.4349771
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Juvenile Male,7862643.68614041,2045491.44676008,4196680.55170248,6367152.87219394,7516271.71719499,8997148.63461947,17644273.4349771
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Adult Female,5679688.28809721,883236.428244937,4085989.68344899,5033365.3783597,5532352.68021809,6172828.19835048,9858030.34300549
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Adult Male,4587956.1116977,831405.473095551,3088062.84073379,3979576.27987051,4449207.98662614,5052071.41879954,8522292.1910436
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Overall,25992931.7720757,5805612.82787247,15567413.6275877,21747247.4026181,25014104.1012342,29219196.886389,53668869.4040032
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Neonatal Combined,0,0,0,0,0,0,0
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Juvenile Combined,15725287.3722808,4090982.89352015,8393361.10340496,12734305.7443879,15032543.43439,17994297.2692389,35288546.8699541
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Adult Combined,10267644.3997949,1714641.89794228,7174052.52418279,9012941.65823021,9981560.66684423,11224899.61715,18380322.5340491
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Female Combined,13542331.9742376,2928721.59808821,8282670.23515147,11400518.2505536,13048624.3974131,15169976.8329699,27502303.7779826
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth in,Male Combined,12450599.7978381,2876891.23608331,7284743.39243627,10346729.1520644,11965479.7038211,14049220.053419,26166565.6260207
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth out,Neonatal Female,7862643.68614041,2045491.44676008,4196680.55170248,6367152.87219394,7516271.71719499,8997148.63461947,17644273.4349771
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth out,Neonatal Male,7862643.68614041,2045491.44676008,4196680.55170248,6367152.87219394,7516271.71719499,8997148.63461947,17644273.4349771
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth out,Juvenile Female,5679688.28809721,883236.428244937,4085989.68344899,5033365.3783597,5532352.68021809,6172828.19835048,9858030.34300549
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth out,Juvenile Male,4587956.1116977,831405.473095551,3088062.84073379,3979576.27987051,4449207.98662614,5052071.41879954,8522292.1910436
2023-08-29,14:35,AL,10000,CLM,S,Ideal,Growth out,Adult Female,0,0,0,0,0,0,0
